Unnamed: 0,Language,Party,Post,Username,prediction
14332,hi,INC,Party Handle,INCIndia,2
15623,hi,INC,Party Handle,INCIndia,2
111270,en,BJP,Party Handle,BJP4India,0
12873,hi,INC,Party Handle,INCIndia,2
9902,hi,BJP,Party Handle,BJP4India,2
88452,hi,BJP,Politician,ChouhanShivraj,2
154394,en,INC,Political Leader,DrPramodPSawant,0
152198,en,BJP,Politician,ianuragthakur,0
153014,en,BJP,Politician,BjpBiplab,0
85642,hi,BJP,Politician,AmitShah,0
97425,hi,BJP,Political Leader,pushkardhami,0
98986,hi,INC,Political Leader,RahulGandhi,2
157862,en,BJP,Political Leader,NBirenSingh,0
96229,hi,BJP,Politician,PankajSinghBJP,0
92924,hi,BJP,Politician,kpmaurya1,0
94675,hi,AIMIM,Politician,G5MSabir005,2
92799,hi,BJP,Politician,kpmaurya1,0
94625,hi,AIMIM,Politician,G5MSabir005,2
90649,hi,INC,Politician,harishrawatcmuk,1
92672,hi,BJP,Politician,kpmaurya1,0
9561,hi,BJP,Party Handle,BJP4India,2
12877,hi,INC,Party Handle,INCIndia,2
12628,hi,INC,Party Handle,INCIndia,2
11332,hi,BJP,Party Handle,BJP4India,0
90531,hi,INC,Politician,harishrawatcmuk,2
156309,en,BJP,Political Leader,himantabiswa,2
105866,hi,SP,Party Handle,samajwadiparty,0
162124,en,BJP,Politician,smritiirani,2
103549,hi,BJP,Political Leader,myogiadityanath,0
99846,hi,BKS,Politician,Sadhvi_prachi,0
101414,hi,BJP,Politician,swatantrabjp,0
107313,hi,SP,Party Handle,samajwadiparty,0
14054,hi,INC,Party Handle,INCIndia,2
15388,hi,INC,Party Handle,INCIndia,2
153758,en,INC,Political Leader,CHARANJITCHANNI,0
154022,en,INC,Politician,digambarkamat,1
86867,hi,RLD,Politician,AvtarBhadanaMP,1
85412,hi,SP,Political Leader,yadavakhilesh,0
159493,en,INC,Politician,priyankagandhi,0
94543,hi,AIMIM,Politician,G5MSabir005,0
158814,en,BJP,Politician,nitin_gadkari,1
156380,en,BJP,Political Leader,himantabiswa,0
157612,en,BJP,Political Leader,NBirenSingh,0
9672,hi,BJP,Party Handle,BJP4India,0
12726,hi,INC,Party Handle,INCIndia,2
105957,hi,SP,Party Handle,samajwadiparty,0
162165,en,BJP,Political Leader,smritiirani,1
103670,hi,BJP,Political Leader,myogiadityanath,2
160744,en,BKS,Politician,Sadhvi_prachi,0
101541,hi,BJP,Politician,swatantrabjp,2
107420,hi,SP,Party Handle,samajwadiparty,0
109008,hi,SP,Party Handle,samajwadiparty,0
14144,hi,INC,Party Handle,INCIndia,2
15451,hi,INC,Party Handle,INCIndia,2
11450,hi,BJP,Party Handle,BJP4India,1
88207,hi,BJP,Politician,ChouhanShivraj,0
154141,en,BJP,Political Leader,DrPramodPSawant,0
86960,hi,BJP,Politician,ianuragthakur,2
97176,hi,BJP,Political Leader,pushkardhami,0
159889,en,BJP,Politician,PiyushGoyal,0
112769,en,INC,Party Handle,INCIndia,2
162342,en,BJP,Politician,tsrawatbjp,0
160133,en,Shiv Sena,Politician,rautsanjay61,1
100450,hi,AAP,Politician,SanjayAzadSln,2
109493,hi,SP,Party Handle,samajwadiparty,2
13155,hi,INC,Party Handle,INCIndia,2
10263,hi,BJP,Party Handle,BJP4India,2
11848,hi,INC,Party Handle,INCIndia,2
159999,en,INC,Politician,RajaBrar_INC,0
97547,hi,BJP,Political Leader,pushkardhami,0
161595,en,INC,Politician,ShashiTharoor,0
104300,hi,BJP,Political Leader,myogiadityanath,0
88932,hi,BJP,Politician,ChouhanShivraj,0
151876,en,BJP,Politician,AmitShah,1
152427,en,SAD,Politician,officeofssbadal,2
97931,hi,BJP,Political Leader,pushkardhami,0
157080,en,AIMIM,Politician,BabuAjgaonkar,0
95583,hi,BJP,Political Leader,narendramodi,1
93384,hi,BJP,Politician,kpmaurya1,0
154873,en,BJP,Political Leader,DrPramodPSawant,0
155420,en,INC,Politician,harishrawatcmuk,0
13245,hi,INC,Party Handle,INCIndia,2
160189,en,BJP,Politician,KirenRijiju,0
100574,hi,AAP,Politician,SanjayAzadSln,2
168222,en,AIMIM,Party Handle,aimim_national,1
106473,hi,SP,Party Handle,samajwadiparty,0
108026,hi,SP,Party Handle,samajwadiparty,2
14656,hi,INC,Party Handle,INCIndia,2
110992,en,BJP,Party Handle,BJP4India,0
11933,hi,INC,Party Handle,INCIndia,2
96338,hi,BJP,Politician,PankajSinghBJP,2
157978,en,BJP,Political Leader,NBirenSingh,2
102727,hi,BJP,Politician,tsrawatbjp,0
161699,en,INC,Politician,ShashiTharoor,2
104428,hi,BJP,Political Leader,myogiadityanath,0
151898,en,BJP,Politician,AmitShah,0
152547,en,SAD,Politician,officeofssbadal,1
159012,en,INC,Politician,Partap_Sbajwa,0
98059,hi,BJP,Political Leader,pushkardhami,0
158265,en,BJP,Political Leader,narendramodi,0
91640,hi,BJP,Politician,jairamthakurbjp,2
93492,hi,BJP,Politician,kpmaurya1,2
89904,hi,INC,Politician,digvijaya_28,0
91283,hi,INC,Politician,harishrawatcmuk,0
104047,hi,BJP,Political Leader,myogiadityanath,2
102403,hi,SP,Politician,sunilyadv_unnao,1
161357,en,INC,Politician,ShashiTharoor,2
100229,hi,AAP,Politician,SanjayAzadSln,0
109276,hi,SP,Party Handle,samajwadiparty,2
113428,en,INC,Party Handle,INCIndia,0
14413,hi,INC,Party Handle,INCIndia,2
12973,hi,INC,Party Handle,INCIndia,2
11689,hi,BJP,Party Handle,BJP4India,2
10019,hi,BJP,Party Handle,BJP4India,1
93042,hi,BJP,Politician,kpmaurya1,0
90965,hi,INC,Politician,harishrawatcmuk,2
156701,en,BJP,Political Leader,himantabiswa,0
154639,en,BJP,Political Leader,DrPramodPSawant,2
153819,en,BJP,Politician,ChouhanShivraj,0
153159,en,BJP,Politician,BjpBiplab,0
152312,en,AIMIM,Political Leader,asadowaisi,1
85850,hi,BJP,Politician,AmitShah,2
99141,hi,BJP,Political Leader,rajnathsingh,0
97676,hi,BJP,Political Leader,pushkardhami,2
96453,hi,BJP,Politician,PankajSinghBJP,2
158048,en,BJP,Politician,narendramodi,0
93157,hi,BJP,Politician,kpmaurya1,0
113458,en,INC,Party Handle,INCIndia,0
161480,en,INC,Politician,ShashiTharoor,0
102484,hi,BJP,Politician,tsrawatbjp,0
99219,hi,BJP,Political Leader,rajnathsingh,2
100325,hi,AAP,Politician,SanjayAzadSln,0
109377,hi,SP,Party Handle,samajwadiparty,2
14493,hi,INC,Party Handle,INCIndia,2
13075,hi,INC,Party Handle,INCIndia,2
10139,hi,BJP,Party Handle,BJP4India,2
90858,hi,INC,Politician,harishrawatcmuk,0
104173,hi,BJP,Political Leader,myogiadityanath,1
88814,hi,BJP,Politician,ChouhanShivraj,2
85950,hi,BJP,Politician,AmitShah,2
87330,hi,SP,Politician,imashumalik,2
158872,en,INC,Politician,Partap_Sbajwa,2
97803,hi,BJP,Political Leader,pushkardhami,0
158138,en,BJP,Political Leader,narendramodi,1
156815,en,AIMIM,Politician,imAkbarOwaisi,0
93271,hi,BJP,Politician,kpmaurya1,0
154750,en,BJP,Political Leader,DrPramodPSawant,0
91068,hi,INC,Politician,harishrawatcmuk,2
89054,hi,BJP,Politician,ChouhanShivraj,2
153367,en,BJP,Politician,BjpBiplab,0
13515,hi,INC,Party Handle,INCIndia,2
14906,hi,INC,Party Handle,INCIndia,2
10718,hi,BJP,Party Handle,BJP4India,2
12160,hi,INC,Party Handle,INCIndia,2
106150,hi,SP,Party Handle,samajwadiparty,0
108337,hi,SP,Party Handle,samajwadiparty,2
106730,hi,SP,Party Handle,samajwadiparty,0
95026,hi,BJP,Politician,mlkhattar,0
95702,hi,BJP,Politician,nitin_gadkari,2
92014,hi,BJP,Politician,jairamthakurbjp,0
93824,hi,BJP,Politician,kpmaurya1,1
90169,hi,INC,Politician,digvijaya_28,0
155727,en,BJP,Political Leader,himantabiswa,2
104811,hi,BJP,Political Leader,myogiadityanath,2
101679,hi,BJP,Politician,smritiirani,2
162448,en,goa forward party,Politician,VijaiSardesai,0
160481,en,BJP,Politician,KirenRijiju,0
100911,hi,SP,Politician,shivpalsinghyad,2
109887,hi,AIMIM,Party Handle,aimim_national,0
87707,hi,INC,Politician,bhupeshbaghel,0
89294,hi,BJP,Politician,ChouhanShivraj,0
98437,hi,BJP,Politician,PiyushGoyal,2
159355,en,BJP,Politician,PemaKhanduBJP,2
10832,hi,BJP,Party Handle,BJP4India,1
12241,hi,INC,Party Handle,INCIndia,2
9030,hi,BJP,Party Handle,BJP4India,0
14985,hi,INC,Party Handle,INCIndia,2
13621,hi,INC,Party Handle,INCIndia,2
159473,en,BJP,Politician,PemaKhanduBJP,1
159590,en,BJP,Politician,PiyushGoyal,0
95146,hi,BJP,Politician,mlkhattar,0
93943,hi,BJP,Politician,kpmaurya1,0
90250,hi,INC,Politician,digvijaya_28,1
91354,hi,BJP,Political Leader,himantabiswa,2
104937,hi,BJP,Political Leader,myogiadityanath,0
101772,hi,BJP,Politician,smritiirani,2
160584,en,BJP,Politician,KirenRijiju,0
160914,en,INC,Politician,sherryontopp,2
109983,hi,AIMIM,Party Handle,aimim_national,2
108434,hi,SP,Party Handle,samajwadiparty,0
87830,hi,INC,Politician,bhupeshbaghel,0
89409,hi,BJP,Politician,ChouhanShivraj,1
86357,hi,AAP,Political Leader,ArvindKejriwal,0
84802,hi,AAP,Politician,ColAjayKothiyal,1
86281,hi,Apna Dal,Politician,AnupriyaSPatel,0
12027,hi,INC,Party Handle,INCIndia,2
106597,hi,SP,Party Handle,samajwadiparty,0
108126,hi,SP,Party Handle,samajwadiparty,1
13331,hi,INC,Party Handle,INCIndia,2
112875,en,INC,Party Handle,INCIndia,2
10487,hi,BJP,Party Handle,BJP4India,0
103927,hi,BJP,Political Leader,myogiadityanath,1
86178,hi,Apna Dal,Politician,AnupriyaSPatel,0
102313,hi,BJP,Politician,sunilbansalbjp,0
109659,hi,AIMIM,Party Handle,aimim_national,0
160298,en,BJP,Politician,KirenRijiju,2
162346,en,RJD,Politician,TejYadav14,0
159131,en,BJP,Politician,PemaKhanduBJP,0
98183,hi,BJP,Political Leader,pushkardhami,0
94848,hi,BSP,Political Leader,Mayawati,1
158352,en,BJP,Political Leader,narendramodi,0
91764,hi,BJP,Politician,jairamthakurbjp,2
93598,hi,BJP,Politician,kpmaurya1,0
155000,en,INC,Politician,digvijaya_28,2
155517,en,SAD,Politician,HarsimratBadal_,1
104556,hi,BJP,Political Leader,myogiadityanath,2
152635,en,AAP,Political Leader,BhagwantMann,0
89172,hi,BJP,Politician,ChouhanShivraj,0
112294,en,INC,Party Handle,INCIndia,0
112906,en,INC,Party Handle,INCIndia,2
10593,hi,BJP,Party Handle,BJP4India,2
111567,en,INC,Party Handle,INCIndia,2
161244,en,INC,Politician,ShashiTharoor,0
160793,en,BKS,Politician,Sadhvi_prachi,0
87584,hi,INC,Politician,bhupeshbaghel,2
108234,hi,SP,Party Handle,samajwadiparty,0
109777,hi,AIMIM,Party Handle,aimim_national,1
100789,hi,BJP,Politician,satpalmaharaj,0
159244,en,BJP,Politician,PemaKhanduBJP,0
98309,hi,BJP,Political Leader,pushkardhami,2
94899,hi,BJP,Politician,mlkhattar,0
158455,en,BJP,Political Leader,narendramodi,0
91891,hi,BJP,Politician,jairamthakurbjp,0
93711,hi,BJP,Politician,kpmaurya1,0
90072,hi,INC,Politician,digvijaya_28,0
155621,en,BJP,Political Leader,himantabiswa,0
104684,hi,BJP,Political Leader,myogiadityanath,1
162354,en,BJP,Politician,TIRATHSRAWAT,0
160385,en,BJP,Politician,KirenRijiju,1
103923,hi,BJP,Political Leader,myogiadityanath,0
85308,hi,INC,Politician,AjayLalluINC,0
112485,en,INC,Party Handle,INCIndia,2
111152,en,BJP,Party Handle,BJP4India,0
94306,hi,BJP,Politician,kpmaurya1,1
92443,hi,Lok Janshakti Party,Politician,mehboob_kaiser,0
158745,en,BJP,Politician,nitin_gadkari,0
157381,en,AAP,Politician,msisodia,0
98695,hi,BJP,Politician,PiyushGoyal,1
96936,hi,INC,Politician,incpritamsingh,1
108727,hi,SP,Party Handle,samajwadiparty,0
86768,hi,BJP,Politician,AshwaniSBJP,0
9372,hi,BJP,Party Handle,BJP4India,2
156134,en,BJP,Political Leader,himantabiswa,0
105702,hi,SP,Party Handle,samajwadiparty,0
89864,hi,INC,Politician,digambarkamat,2
153642,en,INC,Political Leader,CHARANJITCHANNI,0
101174,hi,SP,Politician,SwamiPMaurya,2
99634,hi,INC,Politician,SachinPilot,1
103306,hi,BJP,Political Leader,myogiadityanath,2
102031,hi,BJP,Politician,smritiirani,0
15297,hi,INC,Party Handle,INCIndia,2
11214,hi,BJP,Party Handle,BJP4India,2
111885,en,INC,Party Handle,INCIndia,0
14043,hi,INC,Party Handle,INCIndia,2
85421,hi,SP,Political Leader,yadavakhilesh,0
155332,en,INC,Politician,ghulamnazad,2
92541,hi,BJP,Politician,kpmaurya1,0
158773,en,BJP,Politician,nitin_gadkari,2
157483,en,BJP,Political Leader,NBirenSingh,0
159811,en,BJP,Politician,PiyushGoyal,0
97048,hi,INC,Politician,priyankagandhi,1
107234,hi,SP,Party Handle,samajwadiparty,2
9474,hi,BJP,Party Handle,BJP4India,1
94426,hi,BJP,Politician,kpmaurya1,0
156225,en,BJP,Political Leader,himantabiswa,2
86872,hi,RLD,Politician,AvtarBhadanaMP,2
154025,en,INC,Politician,digambarkamat,1
153759,en,INC,Political Leader,CHARANJITCHANNI,0
101302,hi,BJP,Politician,swatantrabjp,0
99750,hi,BKS,Politician,Sadhvi_prachi,0
103433,hi,BJP,Political Leader,myogiadityanath,1
102121,hi,BJP,Politician,smritiirani,0
12454,hi,INC,Party Handle,INCIndia,2
113132,en,INC,Party Handle,INCIndia,2
12389,hi,INC,Party Handle,INCIndia,2
111101,en,BJP,Party Handle,BJP4India,0
15150,hi,INC,Party Handle,INCIndia,2
13784,hi,INC,Party Handle,INCIndia,2
13885,hi,INC,Party Handle,INCIndia,2
98540,hi,BJP,Politician,PiyushGoyal,0
155910,en,BJP,Political Leader,himantabiswa,0
90347,hi,INC,Politician,digvijaya_28,1
94061,hi,BJP,Politician,kpmaurya1,0
92253,hi,BJP,Politician,jairamthakurbjp,0
95803,hi,BJP,Politician,nitin_gadkari,0
95256,hi,BJP,Politician,mlkhattar,0
96685,hi,INC,Politician,incpritamsingh,0
106910,hi,SP,Party Handle,samajwadiparty,0
105459,hi,SP,Party Handle,samajwadiparty,1
105070,hi,BJP,Political Leader,myogiadityanath,0
101860,hi,BJP,Politician,smritiirani,0
85069,hi,AAP,Politician,ColAjayKothiyal,1
86535,hi,SP,Politician,aashishsy,2
89652,hi,BJP,Politician,ChouhanShivraj,0
88076,hi,INC,Politician,bhupeshbaghel,2
99404,hi,INC,Politician,SachinPilot,0
162569,en,AIMIM,Politician,warispathan,0
110857,en,BJP,Party Handle,BJP4India,0
85197,hi,INC,Politician,AjayLalluINC,1
105576,hi,SP,Party Handle,samajwadiparty,1
156023,en,BJP,Political Leader,himantabiswa,0
155155,en,INC,Politician,divyaspandana,0
94184,hi,BJP,Politician,kpmaurya1,0
156970,en,BJP,Politician,jayantrld,1
157327,en,AAP,Politician,msisodia,0
98604,hi,BJP,Politician,PiyushGoyal,0
96808,hi,INC,Politician,incpritamsingh,0
108632,hi,SP,Party Handle,samajwadiparty,0
107028,hi,SP,Party Handle,samajwadiparty,0
105198,hi,BJP,Political Leader,myogiadityanath,0
152698,en,BJP,Politician,BjpBiplab,2
86659,hi,SP,Politician,aashishsy,2
89756,hi,ASP,Political Leader,BhimArmyChief,2
153528,en,INC,Politician,capt_amarinder,0
161038,en,INC,Politician,SukhpalKhaira,1
99518,hi,INC,Politician,SachinPilot,0
162592,en,BJP,Political Leader,myogiadityanath,0
101945,hi,BJP,Politician,smritiirani,0
15380,hi,INC,Party Handle,INCIndia,2
11326,hi,BJP,Party Handle,BJP4India,0
12623,hi,INC,Party Handle,INCIndia,2
154397,en,INC,Political Leader,DrPramodPSawant,0
85653,hi,BJP,Politician,AmitShah,0
87152,hi,BJP,Politician,ianuragthakur,0
88453,hi,BJP,Politician,ChouhanShivraj,0
96222,hi,BJP,Politician,PankajSinghBJP,2
157852,en,BJP,Political Leader,NBirenSingh,0
159952,en,INC,Political Leader,RahulGandhi,2
97410,hi,BJP,Political Leader,pushkardhami,0
107545,hi,SP,Party Handle,samajwadiparty,0
9788,hi,BJP,Party Handle,BJP4India,0
12794,hi,INC,Party Handle,INCIndia,2
11557,hi,BJP,Party Handle,BJP4India,0
92917,hi,BJP,Politician,kpmaurya1,0
94671,hi,AIMIM,Politician,G5MSabir005,2
90752,hi,INC,Politician,harishrawatcmuk,2
156475,en,BJP,Political Leader,himantabiswa,2
161135,en,INC,Politician,ShashiTharoor,0
100051,hi,BKS,Politician,Sadhvi_prachi,2
103807,hi,BJP,Political Leader,myogiadityanath,0
162229,en,BJP,Political Leader,smritiirani,0
106080,hi,SP,Party Handle,samajwadiparty,0
14325,hi,INC,Party Handle,INCIndia,2
15615,hi,INC,Party Handle,INCIndia,2
85745,hi,BJP,Politician,AmitShah,2
87423,hi,BJP,Politician,BjpBiplab,0
154518,en,BJP,Political Leader,DrPramodPSawant,0
93033,hi,BJP,Politician,kpmaurya1,1
159994,en,INC,Politician,RajaBrar_INC,0
109183,hi,SP,Party Handle,samajwadiparty,0
107659,hi,SP,Party Handle,samajwadiparty,0
9901,hi,BJP,Party Handle,BJP4India,2
12869,hi,INC,Party Handle,INCIndia,2
111266,en,BJP,Party Handle,BJP4India,0
157972,en,BJP,Political Leader,NBirenSingh,0
90851,hi,INC,Politician,harishrawatcmuk,0
88578,hi,BJP,Politician,ChouhanShivraj,0
156590,en,BJP,Political Leader,himantabiswa,0
161255,en,INC,Politician,ShashiTharoor,0
100148,hi,BKS,Politician,Sadhvi_prachi,1
103934,hi,BJP,Political Leader,myogiadityanath,0
102318,hi,BJP,Politician,sunilbansalbjp,0
15535,hi,INC,Party Handle,INCIndia,2
14226,hi,INC,Party Handle,INCIndia,2
113302,en,INC,Party Handle,INCIndia,0
85522,hi,SP,Political Leader,yadavakhilesh,2
152142,en,BJP,Politician,ianuragthakur,0
156308,en,BJP,Political Leader,himantabiswa,0
94538,hi,AIMIM,Politician,G5MSabir005,0
92666,hi,BJP,Politician,kpmaurya1,0
96027,hi,BJP,Politician,nitin_gadkari,2
157601,en,BJP,Political Leader,NBirenSingh,0
98802,hi,BJP,Politician,PiyushGoyal,2
97163,hi,BJP,Political Leader,pushkardhami,0
108924,hi,SP,Party Handle,samajwadiparty,0
110925,en,BJP,Party Handle,BJP4India,0
90528,hi,INC,Politician,harishrawatcmuk,2
154144,en,BJP,Political Leader,DrPramodPSawant,2
105869,hi,SP,Party Handle,samajwadiparty,0
88208,hi,BJP,Politician,ChouhanShivraj,2
101429,hi,BJP,Politician,swatantrabjp,2
99858,hi,BKS,Politician,Sadhvi_prachi,1
103558,hi,BJP,Political Leader,myogiadityanath,1
102150,hi,BJP,Politician,smritiirani,0
14137,hi,INC,Party Handle,INCIndia,2
11443,hi,BJP,Party Handle,BJP4India,0
111956,en,INC,Party Handle,INCIndia,0
151732,en,INC,Politician,altone_d,2
87061,hi,BJP,Politician,ianuragthakur,1
154270,en,BJP,Political Leader,DrPramodPSawant,0
94621,hi,AIMIM,Politician,G5MSabir005,2
157727,en,BJP,Political Leader,NBirenSingh,0
159902,en,BJP,Politician,SinghRPN,2
97288,hi,BJP,Political Leader,pushkardhami,0
109007,hi,SP,Party Handle,samajwadiparty,0
107417,hi,SP,Party Handle,samajwadiparty,0
9671,hi,BJP,Party Handle,BJP4India,2
92792,hi,BJP,Politician,kpmaurya1,0
90646,hi,INC,Politician,harishrawatcmuk,1
88330,hi,BJP,Politician,ChouhanShivraj,0
156379,en,BJP,Political Leader,himantabiswa,2
101556,hi,BJP,Politician,swatantrabjp,0
103681,hi,BJP,Political Leader,myogiadityanath,0
102212,hi,BJP,Political Leader,smritiirani,1
105960,hi,SP,Party Handle,samajwadiparty,0
9144,hi,BJP,Party Handle,BJP4India,1
14410,hi,INC,Party Handle,INCIndia,2
11931,hi,INC,Party Handle,INCIndia,2
10378,hi,BJP,Party Handle,BJP4India,0
14648,hi,INC,Party Handle,INCIndia,2
13234,hi,INC,Party Handle,INCIndia,2
97918,hi,BJP,Political Leader,pushkardhami,0
102615,hi,BJP,Politician,tsrawatbjp,0
100465,hi,AAP,Politician,SanjayAzadSln,2
99280,hi,Shiv Sena,Politician,rautsanjay61,0
161604,en,INC,Politician,ShashiTharoor,2
104305,hi,BJP,Political Leader,myogiadityanath,2
91162,hi,INC,Politician,harishrawatcmuk,0
154870,en,BJP,Political Leader,DrPramodPSawant,0
93380,hi,BJP,Politician,kpmaurya1,0
88935,hi,BJP,Politician,ChouhanShivraj,0
152434,en,SAD,Politician,officeofssbadal,0
151881,en,BJP,Politician,AmitShah,0
168219,en,AIMIM,Party Handle,aimim_national,0
106470,hi,SP,Party Handle,samajwadiparty,1
108025,hi,SP,Party Handle,samajwadiparty,0
159005,en,INC,Politician,Partap_Sbajwa,0
15706,hi,INC,Party Handle,INCIndia,2
111506,en,INC,Party Handle,INCIndia,2
111013,en,BJP,Party Handle,BJP4India,0
112872,en,INC,Party Handle,INCIndia,2
112245,en,INC,Party Handle,INCIndia,2
100589,hi,AAP,Politician,SanjayAzadSln,0
160200,en,BJP,Politician,KirenRijiju,0
102738,hi,BJP,Politician,tsrawatbjp,0
161705,en,INC,Politician,ShashiTharoor,0
104433,hi,BJP,Political Leader,myogiadityanath,2
91282,hi,INC,Politician,harishrawatcmuk,0
89901,hi,INC,Politician,digvijaya_28,1
93487,hi,BJP,Politician,kpmaurya1,2
91633,hi,BJP,Politician,jairamthakurbjp,0
158258,en,BJP,Political Leader,narendramodi,0
98046,hi,BJP,Political Leader,pushkardhami,0
152554,en,SAD,Politician,officeofssbadal,1
151902,en,BJP,Politician,AmitShah,0
89056,hi,BJP,Politician,ChouhanShivraj,0
95575,hi,BJP,Political Leader,narendramodi,2
158930,en,INC,Politician,Partap_Sbajwa,0
15797,hi,INC,Party Handle,INCIndia,2
14484,hi,INC,Party Handle,INCIndia,2
97790,hi,BJP,Political Leader,pushkardhami,1
106272,hi,SP,Party Handle,samajwadiparty,0
11763,hi,BJP,Party Handle,BJP4India,2
13070,hi,INC,Party Handle,INCIndia,2
10134,hi,BJP,Party Handle,BJP4India,2
106365,hi,SP,Party Handle,samajwadiparty,0
104058,hi,BJP,Political Leader,myogiadityanath,2
100242,hi,AAP,Politician,SanjayAzadSln,0
161366,en,INC,Politician,ShashiTharoor,1
93154,hi,BJP,Politician,kpmaurya1,0
90962,hi,INC,Politician,harishrawatcmuk,2
156696,en,BJP,Political Leader,himantabiswa,2
97665,hi,BJP,Political Leader,pushkardhami,0
153162,en,BJP,Politician,BjpBiplab,0
152317,en,AIMIM,Political Leader,asadowaisi,1
154642,en,BJP,Political Leader,DrPramodPSawant,0
85858,hi,BJP,Politician,AmitShah,2
88693,hi,BJP,Politician,ChouhanShivraj,2
158135,en,BJP,Political Leader,narendramodi,0
156810,en,AIMIM,Politician,imAkbarOwaisi,0
93266,hi,BJP,Politician,kpmaurya1,0
154747,en,BJP,Political Leader,DrPramodPSawant,0
109486,hi,SP,Party Handle,samajwadiparty,2
110972,en,BJP,Party Handle,BJP4India,0
11843,hi,INC,Party Handle,INCIndia,2
10256,hi,BJP,Party Handle,BJP4India,2
14577,hi,INC,Party Handle,INCIndia,2
112168,en,INC,Party Handle,INCIndia,2
100339,hi,AAP,Politician,SanjayAzadSln,1
99227,hi,BJP,Political Leader,rajnathsingh,2
102495,hi,BJP,Politician,tsrawatbjp,1
161488,en,INC,Politician,ShashiTharoor,1
104178,hi,BJP,Political Leader,myogiadityanath,0
91067,hi,INC,Politician,harishrawatcmuk,0
153233,en,BJP,Politician,BjpBiplab,0
88817,hi,BJP,Politician,ChouhanShivraj,0
85955,hi,BJP,Politician,AmitShah,2
9029,hi,BJP,Party Handle,BJP4India,1
12236,hi,INC,Party Handle,INCIndia,1
10825,hi,BJP,Party Handle,BJP4India,2
112999,en,INC,Party Handle,INCIndia,0
112333,en,INC,Party Handle,INCIndia,2
109652,hi,AIMIM,Party Handle,aimim_national,1
158540,en,BJP,Politician,nitin_gadkari,0
104816,hi,BJP,Political Leader,myogiadityanath,0
155726,en,BJP,Political Leader,himantabiswa,0
90167,hi,INC,Politician,digvijaya_28,2
93820,hi,BJP,Politician,kpmaurya1,0
92007,hi,BJP,Politician,jairamthakurbjp,2
95015,hi,BJP,Politician,mlkhattar,0
98424,hi,BJP,Political Leader,pushkardhami,0
159340,en,BJP,Politician,PemaKhanduBJP,0
108336,hi,SP,Party Handle,samajwadiparty,0
109881,hi,AIMIM,Party Handle,aimim_national,0
161844,en,BJP,Politician,smritiirani,0
162457,en,goa forward party,Politician,VijaiSardesai,0
160492,en,BJP,Politician,KirenRijiju,0
84813,hi,AAP,Politician,ColAjayKothiyal,2
86361,hi,AAP,Political Leader,ArvindKejriwal,2
89412,hi,BJP,Politician,ChouhanShivraj,0
87831,hi,INC,Politician,bhupeshbaghel,0
100926,hi,SP,Politician,shivpalsinghyad,2
12323,hi,INC,Party Handle,INCIndia,1
10948,hi,BJP,Party Handle,BJP4India,1
15061,hi,INC,Party Handle,INCIndia,2
13687,hi,INC,Party Handle,INCIndia,2
104942,hi,BJP,Political Leader,myogiadityanath,0
91353,hi,BJP,Political Leader,himantabiswa,0
90247,hi,INC,Politician,digvijaya_28,2
93938,hi,BJP,Politician,kpmaurya1,0
156932,en,BJP,Politician,jairamthakurbjp,0
158599,en,BJP,Politician,nitin_gadkari,0
95137,hi,BJP,Politician,mlkhattar,1
98481,hi,BJP,Politician,PiyushGoyal,2
159459,en,BJP,Politician,PemaKhanduBJP,2
106813,hi,SP,Party Handle,samajwadiparty,0
109978,hi,AIMIM,Party Handle,aimim_national,1
161878,en,BJP,Politician,smritiirani,2
84941,hi,AAP,Politician,ColAjayKothiyal,0
86450,hi,AAP,Political Leader,ArvindKejriwal,1
89533,hi,BJP,Politician,ChouhanShivraj,0
87951,hi,INC,Politician,bhupeshbaghel,0
160926,en,INC,Politician,sherryontopp,0
103010,hi,AIMIM,Politician,warispathan,0
111566,en,INC,Party Handle,INCIndia,2
10586,hi,BJP,Party Handle,BJP4India,0
14823,hi,INC,Party Handle,INCIndia,2
112288,en,INC,Party Handle,INCIndia,1
100685,hi,BJP,Politician,Satishmahanaup,0
102862,hi,BJP,Politician,TIRATHSRAWAT,0
104561,hi,BJP,Political Leader,myogiadityanath,2
155516,en,SAD,Politician,HarsimratBadal_,2
93593,hi,BJP,Politician,kpmaurya1,0
91757,hi,BJP,Politician,jairamthakurbjp,0
158343,en,BJP,Political Leader,narendramodi,0
94840,hi,BSP,Political Leader,Mayawati,2
98171,hi,BJP,Political Leader,pushkardhami,0
159117,en,BJP,Politician,PemaKhanduBJP,0
106594,hi,SP,Party Handle,samajwadiparty,0
152637,en,AAP,Political Leader,BhagwantMann,0
86183,hi,Apna Dal,Politician,AnupriyaSPatel,2
89175,hi,BJP,Politician,ChouhanShivraj,2
87585,hi,INC,Politician,bhupeshbaghel,0
12158,hi,INC,Party Handle,INCIndia,2
10711,hi,BJP,Party Handle,BJP4India,2
112953,en,INC,Party Handle,INCIndia,0
13504,hi,INC,Party Handle,INCIndia,2
100803,hi,BJP,Politician,satpalmaharaj,1
104689,hi,BJP,Political Leader,myogiadityanath,0
155620,en,BJP,Political Leader,himantabiswa,0
90069,hi,INC,Politician,digvijaya_28,0
93707,hi,BJP,Politician,kpmaurya1,0
91884,hi,BJP,Politician,jairamthakurbjp,0
158447,en,BJP,Political Leader,narendramodi,0
